source_node,target_node,weight
n_001113,a_001265,16642246551
n_001113,n_001277,4901819892
n_001113,a_001280,7393813680
n_001113,a_001281,6821419281
n_001114,p_001275,10981200
n_001114,p_001142,2017200
n_001115,p_001252,347395
n_001115,p_001275,1226234
n_001115,n_001256,583905
n_001115,p_00474,83683
n_001115,p_00673,310813
n_001115,p_001276,719580
n_001115,p_001279,13206705
n_001116,p_001252,1270325
n_001116,p_001253,363090
n_001116,n_001207,52920
n_001116,p_001220,191100
n_001116,p_001258,745045
n_001116,n_001250,1976905
n_001116,p_001262,1039780
n_001116,p_001241,654395
n_001116,n_001227,723485
n_001116,p_001279,48293175
n_001116,p_001214,1002540
n_001116,p_001254,4265940
n_001119,n_00918,3903711993
n_001119,n_001033,42080964
n_001119,n_001168,2871785436
n_001119,n_001151,48552114
n_001119,n_001218,13883427078
n_001119,n_001219,50826261
n_001119,n_001096,21650619
n_001119,n_001182,534054765
n_001119,n_001213,60144717
n_001119,n_001140,56262027
n_001120,n_001085,3642120
n_001120,a_001268,26168190
n_001120,a_001270,13818750
n_001120,n_001223,3415995
n_001120,n_001180,13824780
n_001120,n_001127,1298460
n_001120,a_001269,114127800
n_001120,n_001257,140709045
n_001120,n_001184,6032010
n_001121,n_001069,351624330
n_001121,n_00428,12399084
n_001121,p_00856,9771200838
n_001121,n_001099,697961934
n_001121,n_001036,205117362
n_001121,n_001031,1326055410
n_001121,n_001087,239804370
n_001121,n_001122,53399736
n_001121,n_001172,201580200
n_001121,n_00964,46401480
n_001121,n_001221,7523619642
n_001121,n_001146,144224928
n_001121,p_00925,8639232930
n_001121,n_001034,117487026
n_001121,n_001194,1498083192
n_001121,n_001157,1293384204
n_001121,n_001132,297121608
n_001121,n_001093,455989626
n_001121,p_001259,7387990398
n_001121,n_001240,999153180
n_001121,n_001243,287879346
n_001121,n_001201,687236346
n_001121,n_001246,5157106128
n_001121,p_001275,696098268
n_001121,n_001250,306896346
n_001121,n_001199,534415734
n_001122,n_001132,10968048
n_001122,p_001253,2080728
n_001122,n_001146,5323968
n_001122,p_001275,25696008
n_001122,n_001172,7441200
n_001122,n_001157,47744424
n_001122,n_001221,277729452
n_001122,n_00965,1068444
n_001122,p_001175,7283952
n_001122,n_001240,36883080
n_001122,n_001194,55300752
n_001122,n_001201,25368876
n_001122,n_001197,20219004
n_001122,n_001248,304350696
n_001122,p_001259,272722788
n_001127,n_001208,9754600
n_001128,n_001239,140444910
n_001128,p_001263,1257435362
n_001128,n_001266,3141524040
n_001132,n_001236,376850880
n_001132,n_001248,1693438488
n_001132,p_001254,136022544
n_001132,n_001209,537020316
n_001133,n_00973,583210327467
n_001137,a_001215,44584645
n_001138,a_00899,475809
n_001138,n_001257,111587173
n_001138,n_00909,246273
n_001138,n_001140,2425271
n_001138,n_001179,1256869
n_001138,n_001200,2351150
n_001138,n_001184,4783594
n_001138,n_001128,986686
n_001138,n_00919,3707644
n_001140,n_001138,2425271
n_001141,n_00842,264555500
n_001146,n_001034,11713488
n_001146,p_00966,0
n_001146,n_001194,149359296
n_001146,n_001240,99615840
n_001146,p_001276,40726080
n_001146,p_001252,19661520
n_001146,n_001031,132208080
n_001146,n_001243,28701648
n_001146,n_001197,54608592
n_001146,p_001253,5619744
n_001146,n_001183,8702640
n_001146,n_001246,514164864
n_001146,n_001248,822007008
n_001146,p_001259,736584624
n_001147,n_00646,667045056
n_001147,n_00989,193114728
n_001147,n_00717,91589088
n_001147,n_00774,497907660
n_001148,n_001208,9626250
n_001148,n_001179,2010675
n_001149,n_00994,2590538220
n_001149,n_001235,317169820464
n_00115,a_00376,51851200
n_001151,n_00453,21139300
n_001151,n_001075,64799176
n_001151,n_001144,12410476
n_001151,n_001096,3075046
n_001154,n_00906,659472408
n_001154,n_001235,84744832424
n_001154,n_00826,80772230
n_001154,a_001249,41433835170
n_001156,n_00992,56378125
n_001156,a_001126,12675000
n_001156,n_001231,21256250
n_001156,n_001208,23593750
n_001156,n_001148,3984375
n_001156,n_001257,437528125
n_001157,p_001259,6605563482
n_001157,n_001069,314385470
n_001157,n_001221,6726828878
n_001157,n_001122,47744424
n_001157,n_001121,1293384204
n_001157,n_001240,893337620
n_001157,n_001172,180231800
n_001157,n_001248,7371616644
n_001157,n_001194,1339428328
n_001161,n_001246,33762408
n_001161,p_001254,4335588
n_001161,p_001220,194220
n_001161,p_00770,16683
n_001161,n_001250,2009181
n_001161,n_001089,207915
n_001161,p_001258,757209
n_001161,n_00901,32619
n_001161,p_001160,283113
n_001161,n_001239,28247805
n_001161,p_001263,252909051
n_001161,n_001223,846351
n_001161,p_001279,49081635
n_001162,n_001015,337101072
n_001162,n_00948,7152084544
n_001163,n_00992,113983038
n_001164,n_001232,368618292
n_001168,p_001261,48033325704
n_001168,n_001212,13286570284
n_001172,p_001275,97000600
n_001172,n_001243,40115700
n_001172,n_001121,201580200
n_001172,p_001175,27496400
n_001172,p_001259,1029509100
n_001172,n_001221,1048408900
n_001172,n_001240,139231000
n_001172,n_001194,208756400
n_001174,n_001006,267875115950
n_001177,n_001026,10998462825
n_001177,n_00992,1978791003
n_001177,n_001030,124051473
n_001179,n_001192,2707709
n_001179,n_001180,21693212
n_001179,n_001120,1584885
n_001179,n_001182,45551645
n_001179,n_001038,275975
n_001179,n_001213,5129981
n_001179,n_001212,134898157
n_001179,n_00919,7336204
n_001179,a_001269,179084120
n_001179,n_001208,11906350
n_001179,n_001257,220794193
n_001179,n_001231,10726754
n_001180,n_001203,3229853776
n_001182,n_001218,21689804270
n_001182,p_001263,29338465615
n_001182,n_001212,2470851785
n_001182,n_001239,3276858825
n_001182,n_001223,98180115
n_001182,a_001272,6272926565
n_001183,n_001197,33050295
n_001183,n_001243,17370855
n_001183,n_001248,497496330
n_001183,n_001199,32247045
n_001183,n_001044,484245
n_001183,n_001246,311183640
n_001184,n_001257,840334018
n_001184,n_001200,17705900
n_001184,n_001179,9465154
n_001184,n_001128,7430476
n_001184,n_001223,20400798
n_001184,n_001161,1494498
n_001184,n_001140,18264086
n_001184,n_001138,4783594
n_001184,n_00919,27921304
n_001186,n_001236,15919200
n_001186,p_001160,375210
n_001186,p_001165,215490
n_001186,p_001279,65047950
n_001188,n_001232,5334392028
n_001188,a_001107,80683567
n_001188,a_001238,182668970
n_001188,a_001094,39225155
n_001188,a_001251,211472259
n_001188,a_001170,689904624
n_001188,n_00903,216854981
n_001188,a_001067,1187061990
n_001188,a_001281,12226967549
n_001188,n_001230,398435954
n_001188,a_001278,5004385359
n_001188,a_001217,1240831947
n_001189,p_001275,23518070
n_001189,p_001252,6662725
n_001189,p_001262,5453540
n_001189,n_001171,1044705
n_001189,p_001160,1461045
n_001189,p_001255,985595
n_001189,p_001260,19985605
n_001189,n_001256,11198775
n_001189,p_001276,13800900
n_001189,p_001267,47930500
n_001189,p_001274,1881724445
n_001189,p_001279,253292775
n_001190,n_001144,68536452
n_001190,n_001111,11616102
n_001192,a_001131,9259781
n_001192,n_001219,4720033
n_001192,n_001208,12963350
n_001192,n_001257,240395453
n_001192,p_001261,530975382
n_001192,n_001176,66159444
n_001194,n_001197,567226588
n_001194,n_001172,208756400
n_001194,p_001276,423027120
n_001194,n_001146,149359296
n_001194,n_00965,29974268
n_001194,n_001243,298127772
n_001194,n_001221,7791458444
n_001194,n_001122,55300752
n_001194,n_001201,711701772
n_001194,n_001105,51873996
n_001194,n_001157,1339428328
n_001194,n_001246,5340697696
n_001194,n_001248,8538294312
n_001194,p_001175,204344944
n_001194,n_001240,1034722760
n_001194,n_001018,447171964
n_001194,p_001259,7651000836
n_001195,a_001094,1657700
n_001195,a_001110,6183100
n_001195,n_001188,138576460
n_001195,a_001251,8937060
n_001195,a_001281,516725660
n_001196,n_001231,338739600
n_001197,n_001194,567226588
n_001197,n_001248,3121762374
n_001197,n_001201,260211669
n_001197,n_001090,7344510
n_001197,n_001240,378314270
n_001197,p_001259,2797351047
n_001197,n_001246,1952660392
n_001197,n_001243,109001169
n_001197,n_001183,33050295
n_001197,n_001080,28513980
n_001199,n_001248,3045891474
n_001199,n_001183,32247045
n_001200,n_001176,113669400
n_001200,n_001148,3761250
n_001200,n_001257,413026550
n_001200,n_00909,911550
n_001200,n_001128,3652100
n_001200,n_001184,17705900
n_001200,n_001179,4652150
n_001200,n_001140,8976850
n_001200,n_001138,2351150
n_001201,n_001248,3916889406
n_001201,p_001259,3509849043
n_001202,n_001015,292979379
n_001202,n_00939,104516104
n_001202,n_001141,1592983700
n_001202,n_001162,1338788528
n_001202,n_001104,224996156
n_001203,n_001177,25753129668
n_001203,n_001060,143695152
n_001203,n_001144,1109645896
n_001203,n_001218,176308785992
n_001204,n_00657,100856924
n_001204,n_001196,154429800
n_001204,n_001218,2328547102
n_001204,n_001203,728102396
n_001204,n_001257,434167909
n_001207,n_001250,1742904
n_001207,n_001090,110160
n_001207,p_001262,916704
n_001207,n_001228,187704
n_001207,p_001185,147528
n_001207,p_001253,320112
n_001207,p_001276,2319840
n_001207,p_001169,30024
n_001207,p_001258,656856
n_001207,p_001274,316305432
n_001207,p_001254,3760992
n_001207,p_001279,42576840
n_001208,n_001033,17183800
n_001208,n_001231,51355100
n_001208,n_001192,12963350
n_001208,n_001176,290916600
n_001208,n_001127,9754600
n_001208,n_001257,1057067950
n_001209,n_00974,581428294
n_001212,n_00595,781074871
n_001213,n_001075,80271028
n_001213,n_001030,3679143
n_001213,n_001204,10087553
n_001213,n_001190,47175006
n_001213,n_001151,8542378
n_001213,n_001119,60144717
n_001213,n_001182,93962905
n_001213,n_001219,8942497
n_001213,n_001180,44748268
n_001213,n_001231,22126906
n_001213,n_001127,4202876
n_001213,n_001208,24560150
n_001213,n_001120,3269265
n_001213,n_001212,278264873
n_001219,a_001131,14825357
n_001219,n_001119,50826261
n_001219,n_001204,8524649
n_001219,n_00984,610278
n_001219,n_001053,5179116
n_001219,n_001151,7218874
n_001219,n_001190,39865998
n_001219,n_001231,18698698
n_001219,n_001096,3219079
n_001219,n_001192,4720033
n_001219,n_001020,2941430
n_001219,n_001213,8942497
n_001219,n_001212,235152209
n_001219,n_001156,8590625
n_001219,n_00887,464581
n_001221,p_001181,1272135403
n_001221,n_001105,260519721
n_001221,p_001059,580778968
n_001221,n_001101,5531642732
n_001221,n_001087,1247210965
n_001221,p_001175,1026253844
n_001221,n_00965,150535693
n_001221,n_001197,2848705013
n_001221,n_001093,2371580057
n_001221,n_001246,26821860296
n_001221,n_001018,2245770989
n_001221,n_001122,277729452
n_001221,n_001201,3574283097
n_001221,n_001194,7791458444
n_001221,n_001172,1048408900
n_001221,n_001031,6896750245
n_001221,n_001240,5196547510
n_001221,n_001157,6726828878
n_001221,n_001121,7523619642
n_001221,n_001183,453980835
n_001221,n_001199,2779470463
n_001221,n_00893,2074069305
n_001221,n_001034,611044357
n_001221,p_001259,38424581811
n_001221,n_001248,42880715262
n_001221,n_001236,9542499120
n_001223,p_001263,3452360901
n_001223,n_001239,385599555
n_001227,p_001279,582080595
n_001228,p_001185,593527
n_001228,p_001258,2642629
n_001228,p_001276,9333060
n_001228,p_001254,15131028
n_001228,p_001253,1287858
n_001228,p_001255,666523
n_001228,p_001279,171292935
n_00123,n_00798,948720
n_00123,a_001249,430988220
n_00123,n_001068,12842292
n_001230,a_001215,67249070
n_001230,n_001188,398435954
n_001230,a_001217,150772902
n_001230,a_00961,6930168
n_001230,a_001110,17777690
n_001230,a_001178,28743498
n_001230,n_001237,29188810
n_001230,a_001125,87865624
n_001230,n_00830,2998898
n_001230,n_001032,107758546
n_001230,a_001272,1511061902
n_001230,a_001187,51329166
n_001230,n_001277,1067607688
n_001230,a_001242,58468074
n_001230,a_001273,195192774
n_001230,n_00822,8627920
n_001230,a_001225,19461526
n_001230,a_001247,62399344
n_001230,a_001270,95672500
n_001230,a_001268,181172404
n_001230,a_001278,608080494
n_001230,a_001280,1610359520
n_001230,a_001281,1485693034
n_001231,n_001026,682070550
n_001231,n_001030,7693062
n_001231,n_001075,167846152
n_001231,n_001111,5448402
n_001235,n_00630,1403386880
n_001235,n_001104,7231828016
n_001235,n_001154,84744832424
n_001236,n_001201,871648560
n_001236,n_001243,365128560
n_001236,n_001090,24602400
n_001236,n_001199,677820240
n_001236,n_001197,694704240
n_001236,n_001080,95515200
n_001236,n_001183,110710800
n_001236,n_001132,376850880
n_001236,p_001275,882888480
n_001236,p_001216,63918000
n_001236,p_001185,32947920
n_001236,n_001248,10457177760
n_001236,p_001276,518097600
n_001236,n_00710,210471120
n_001236,n_001093,578349360
n_001237,a_00999,54400760
n_001237,a_001281,895728985
n_00124,a_001265,411537070
n_00124,a_00817,586180
n_001240,n_00895,711312790
n_001240,n_001101,734614280
n_001240,n_001069,242866150
n_001240,n_001087,165632350
n_001240,n_001036,141674110
n_001240,n_001039,36278870
n_001240,n_001221,5196547510
n_001240,n_001034,81148030
n_001240,p_00601,21068540
n_001240,n_00964,32049400
n_001240,n_001121,999153180
n_001240,n_001018,298243310
n_001240,n_001146,99615840
n_001240,n_001199,369119770
n_001240,n_001157,893337620
n_001240,n_001183,60289650
n_001240,p_001175,136288760
n_001240,p_001259,5102868690
n_001240,n_001080,52014600
n_001240,n_001243,198837630
n_001240,n_001246,3562001840
n_001243,n_001099,138898719
n_001243,n_001101,211659516
n_001243,n_001221,1497246597
n_001243,n_001121,287879346
n_001243,n_001172,40115700
n_001243,n_001034,23380641
n_001243,n_001122,10626876
n_001243,n_001194,298127772
n_001243,n_001201,136764261
n_001243,n_001146,28701648
n_001243,n_001240,198837630
n_001243,n_001039,10452789
n_001243,p_001175,39267972
n_001243,n_001145,4727779056
n_001243,n_001197,109001169
n_001243,n_001183,17370855
n_001243,n_001236,365128560
n_001243,n_001171,6153597
n_001243,n_001189,9726165
n_001243,n_001250,61074261
n_001243,p_001259,1470255543
n_001243,n_001093,90744741
n_001243,n_001132,59129028
n_001243,n_001246,1026295848
n_001243,n_001199,106352019
n_001245,n_001277,6349028244
n_001246,p_00667,145761400
n_001246,p_00922,214913320
n_001246,n_00885,61151992
n_001246,p_001259,26338339224
n_001246,n_001240,3562001840
n_001246,p_001165,88541576
n_001246,n_001228,117829448
n_001246,p_001253,200947344
n_001246,n_001243,1026295848
n_001246,n_001248,29392820208
n_001246,n_001116,33220040
n_001246,p_001258,412335272
n_001246,p_001276,1456258080
n_001246,n_001186,44745360
n_001246,p_001252,703044520
n_001246,n_001044,28609912
n_001246,p_001275,2481604784
n_001246,p_001185,92609336
n_001246,a_001205,184811896
n_001246,n_001250,1094091848
n_001246,p_001262,575452448
n_001246,p_001279,26727217080
n_001248,p_001259,42107699178
n_001248,n_001221,42880715262
n_001248,n_001243,1640762406
n_001248,n_001080,429212520
n_001248,n_001246,29392820208
n_001248,n_001199,3045891474
n_001248,n_001183,497496330
n_001248,n_001236,10457177760
n_001248,p_001216,287225550
n_001248,n_001132,1693438488
n_001248,p_001253,321259068
n_001248,n_00802,9885761496
n_001250,n_001186,2662770
n_001250,p_001220,6293820
n_001250,a_001062,2178630
n_001250,p_001254,140497428
n_001250,p_001258,24537829
n_001250,p_001241,21552299
n_001250,p_001276,86661060
n_001250,p_001274,11816058013
n_001250,p_001279,1590520935
n_001256,p_00792,668754240
n_001256,n_001079,99455580
n_001256,p_001241,23277765
n_001256,p_001275,159501930
n_001256,p_001274,12762045555
n_001256,p_001258,26502315
n_001256,p_001262,36986460
n_001256,p_001267,325069500
n_001256,n_001227,25735395
n_001256,p_001253,12915630
n_001256,p_001276,93599100
n_001256,p_001254,151745580
n_001256,p_001279,1717857225
n_001256,p_001071,2082885
n_001256,p_001255,6684405
n_001256,p_001211,4061190
n_001256,p_001260,135544395
n_001257,n_001144,661682534
n_001257,n_00772,82605310
n_001257,n_001111,112147209
n_001257,n_001096,163950539
n_00127,p_00628,20215576
n_00127,n_00665,6082200
n_001277,a_001273,4304340108
n_001277,a_001249,82250134980
n_001277,a_001029,540094720
n_001277,a_00938,86844776
n_001277,a_001083,839448356
n_001277,a_001001,3187326028
n_001277,a_001269,17424192160
n_001277,n_001232,14293484016
n_001277,n_001072,620034876
n_001277,a_001129,12394406644
n_001277,a_001265,79929875788
n_001277,a_00949,144076404
n_001277,n_001210,3519514968
n_001277,a_001097,136558040
n_001277,a_001238,489460840
n_001277,a_001271,3201135268
n_001277,n_001025,88379136
n_001277,n_001245,6349028244
n_001277,a_001280,35511227840
n_001277,a_001281,32762115028
n_001277,a_001278,13409232348
n_001277,a_001155,370854812
n_001277,a_001153,304570460
n_001277,a_001191,496979204
n_001277,a_001173,475191292
n_001277,n_00967,284163472
n_00128,p_00385,24653036448
n_001282,p_001263,20176860635
n_001287,n_00420,131710920
n_001287,n_00847,433113450
n_00129,a_00979,54065462
n_001304,n_001304,2991652416
n_001304,p_00792,4197152256
n_001304,p_00925,12423922920
n_001308,n_00606,1258076
n_001312,p_001322,3112048
n_001312,n_001243,8341038
n_001312,p_001109,9063950
n_001312,p_001262,4676888
n_001312,p_001279,217220730
n_001312,n_001246,149422384
n_001312,n_001240,28949540
n_001315,p_001313,358561
n_001316,p_00385,689042466848
n_001316,n_001316,2473284638224
n_001318,p_001323,217516
n_001325,a_00483,71148
n_00137,n_001035,331738752
n_00137,p_00280,8536128
n_0014,a_001269,408816000
n_00145,n_00533,11289450
n_00145,n_00353,9083110
n_00145,n_00208,4206480
n_00145,p_00705,156603745
n_00146,p_00188,1140624
n_0015,n_00615,23180560
n_0015,n_00163,12799280
n_00152,n_00214,91604040
n_00152,n_001326,7948320
n_00153,n_00991,64352761996
n_00155,p_00495,4369981
n_00159,p_00188,0
n_00159,p_001279,0
n_00159,p_001275,0
n_0016,n_00427,6786267080
n_0016,a_00979,2176023140
n_00161,a_00741,5564
n_00161,n_00777,14352
n_00161,n_00674,744536
n_00161,a_001152,42120
n_00161,n_00750,58708
n_00161,a_001178,214812
n_00161,n_00968,148460
n_00161,n_001245,2151708
n_00161,n_00924,260208
n_00161,n_00717,88192
n_00161,a_00589,1742312
n_00161,n_00973,52965692
n_00161,n_001325,7644
n_00161,n_001235,57012592
n_00161,n_00896,1651676
n_00161,n_00202,15340
n_00161,a_001024,73528
n_00161,a_001205,70876
n_00163,n_00368,338236060
n_00164,p_001275,49085964
n_00164,n_001246,363657744
n_00164,p_00922,4250970
n_00164,n_00352,3395412
n_00165,a_00589,696422210
n_00168,a_001281,30106743
n_00168,a_001217,3055329
n_00168,n_00344,28059
n_00168,a_001280,32633040
n_0017,p_001241,1079084
n_00177,p_00673,2639591
n_00178,a_00434,242346
n_00178,n_00475,961258
n_00178,n_00425,267202
n_00178,n_00408,1793456
n_0018,p_00385,749212560
n_00181,n_00340,326627
n_00181,a_001278,17740779
n_00185,n_00916,9391360
n_00185,n_00242,358340
n_00185,n_00477,835820
n_00185,n_00962,118374790
n_00185,a_001028,253230
n_00185,a_001278,20100390
n_00185,a_001234,3440340
n_00185,n_00442,431480
n_00185,a_001280,53231200
n_00185,n_001277,35290280
n_00186,n_001235,6265903140
n_00186,a_001125,72169020
n_00186,a_00645,111271050
n_00186,a_001102,38764845
n_00186,n_00166,1711173870
n_00186,n_00822,7086600
n_00186,n_00973,5821133265
n_00190,a_001280,167331120
n_00190,a_001225,2022231
n_00190,a_001002,295707
n_00190,n_001245,29917017
n_00190,a_001139,3389424
n_00190,a_001270,9941250
n_00190,a_001264,10799451
n_00195,a_001170,9987792
n_00195,a_00513,1356244
n_00195,n_00722,1951466
n_00199,p_001275,0
n_00199,p_001267,0
n_00199,p_001279,0
n_00199,n_00928,0
n_00199,n_00493,0
n_0020,n_001154,86105516
n_0020,n_00973,1134688094
n_0020,n_001235,1221385144
n_0020,a_001249,597165270
n_00201,n_00325,165068043
n_00201,n_00324,36431682
n_00202,a_001051,209745
n_00202,a_001152,238950
n_00202,a_001270,4056250
n_00202,a_001100,450465
n_00202,a_001271,6154585
n_00202,n_00664,1272630
n_00202,n_001027,2214270
n_00202,a_001126,1196520
n_00202,n_00968,842225
n_00202,n_001055,29335095
n_00202,n_001058,3989580
n_00206,n_00480,2813512
n_00206,a_001265,176075354
n_00206,n_00669,1560546
n_00206,a_001281,72170774
n_00208,n_00346,90576
n_00209,p_00495,22581823
n_0021,p_00672,468112447
n_0021,n_00592,111258037
n_0021,n_00797,204729789
n_00214,n_00615,378524740
n_00214,n_00152,91604040
n_00214,n_00200,57831631
n_00217,n_00571,1363248
n_00217,n_00438,188856
n_0022,p_00705,6075800
n_0022,n_001035,45073200
n_00220,n_00571,36429016
n_00220,n_00343,5977868
n_00220,n_00377,377281008
n_00221,n_00489,2148642
n_00221,n_00507,1357536
n_00221,n_00797,26652546
n_00226,a_00658,295407970
n_0023,n_00427,476571528
n_0023,n_00368,14568858
n_0023,p_00280,1983258
n_00230,a_00625,225156
n_00230,n_001022,824528
n_00232,n_00144,540387
n_00234,n_00772,179950
n_00234,a_001139,1429840
n_00234,n_001055,30329505
n_00234,a_001251,1126365
n_00235,n_00710,916230
n_00235,n_00629,4240110
n_00235,a_001173,650370
n_00235,a_001153,416850
n_00235,a_001278,18352530
n_00235,a_001193,1032360
n_00235,a_001126,851760
n_00235,a_001273,5891130
n_00235,a_001271,4381230
n_00235,n_00944,25630290
n_00235,n_00202,61950
n_00235,n_001055,20882610
n_00235,n_00974,1776180
n_00235,n_00926,28662270
n_00235,n_001085,761040
n_00236,p_00150,135096795
n_00238,n_00921,24090194
n_00238,n_00402,9104416
n_00238,n_00301,757774
n_00239,n_00402,40459344
n_00239,n_00301,3367491
n_0024,p_00792,100600896
n_0024,p_00925,297787095
n_00240,a_001251,7068402
n_00240,n_001235,2098501944
n_00240,n_00659,40775856
n_00246,n_00312,2623640
n_00249,n_00313,46110
n_00249,p_00673,1475202
n_0025,n_00696,1317528130
n_0025,n_001287,3031050
n_0025,n_001035,188180610
n_00250,n_00659,573993672
n_00250,n_00437,8053316586
n_00253,p_00474,194844
n_00255,a_00778,1146915
n_00264,a_00954,423360
n_00264,n_00315,3969
n_00264,n_00316,93366
n_00264,n_00605,160083
n_00264,n_00911,296541
n_00264,n_00399,64260
n_00264,a_00460,220941
n_00264,n_00907,291816
n_00264,n_00843,489321
n_00268,n_00489,87409839
n_00269,a_001265,102102868
n_0027,p_001263,1096954920
n_00271,p_00672,11185329
n_00271,n_00592,2658459
n_00271,n_00797,4891923
n_00271,n_00236,1033995
n_00272,n_00151,5849718
n_00272,p_00385,1812568632
n_00273,n_00501,2415377
n_00273,n_00414,1701949
n_00273,n_00859,1614282
n_00273,n_00611,2164468
n_00273,a_00327,577393
n_00273,n_00326,2291434
n_00273,n_00631,5544182
n_00273,n_00858,3799911
n_00273,n_00937,13004946
n_00273,n_00804,6233426
n_00273,n_00449,8083502
n_00274,a_00811,598386
n_00275,a_001083,9382765
n_00275,a_00626,3284225
n_00275,a_001280,396919600
n_00275,a_001281,366191945
n_00275,a_001217,37162335
n_00275,n_00814,11168080
n_00278,a_001281,502419619
n_00278,a_001280,544578320
n_00278,a_001268,61267414
n_00278,a_001054,22854689
n_00278,a_001091,7037823
n_00278,a_001269,267206680
n_00278,n_001210,53973114
n_00278,n_00442,4414228
n_00278,a_001084,4277754
n_00278,a_001135,4178928
n_00278,a_001270,32353750
n_00278,a_001110,6011915
n_00278,a_001153,4670705
n_0028,p_001260,99974684
n_0028,p_001262,27280432
n_0028,p_001252,33329180
n_0028,p_001258,19547548
n_0028,p_001185,4390324
n_0028,p_001279,1267055220
n_00282,n_00571,24065114
n_00282,n_00433,3357982
n_00282,n_00451,8121690
n_00283,n_00973,491969793
n_00283,a_001206,9122421
n_00283,n_00749,239568
n_00287,p_00705,1087021378
n_0029,a_001198,4788696
n_0029,n_00639,345304
n_0029,n_00946,17487152
n_0029,n_001289,109208
n_00291,p_00792,9898944
n_00294,n_00347,22050672
n_00294,p_00792,373857792
n_00295,n_00425,265525
n_00295,n_00349,365275
n_00295,a_00434,240825
n_00298,n_00145,1541345
n_00298,n_00533,654810
n_00298,n_00497,133957681
n_00298,p_00705,9083321
n_00299,a_001269,51669800
n_00299,a_001129,36754445
n_00299,a_001249,243905025
n_00299,n_00862,191555
n_0030,n_00661,1099625
n_0030,a_001225,265715
n_00300,n_00926,162692504
n_00300,a_001271,24868696
n_00300,a_001206,22513304
n_00300,a_001270,16390000
n_00301,n_00239,3367491
n_00301,n_00238,757774
n_00301,p_00925,804320445
n_00301,n_00402,150648304
n_00301,n_00157,1334957
n_00301,n_00156,145181
n_00301,n_00354,24050472
n_00302,n_00829,981716244
n_00302,n_00147,4984650
n_00304,a_001281,52740181
n_00308,a_001269,116399000
n_0031,n_00214,20637232
n_00310,n_00356,10936072
n_00310,n_00343,8721349
n_00313,p_00673,672655
n_00314,p_00922,993795
n_00318,p_00456,4547116
n_00318,n_00493,189003
n_00318,n_00476,434983
n_00318,n_00470,81826
n_00318,n_00987,927947
n_00319,n_00446,1304028
n_00319,n_00405,1687707
n_00319,n_00408,3005352
n_0032,a_001264,716976
n_00320,n_001147,1458081
n_00320,a_00848,60966
n_00320,n_00480,224748
n_00322,n_001055,59962923
n_00322,a_001193,2964348
n_00322,n_00578,16786917
n_00329,a_001281,433665213
n_00329,a_001270,27926250
n_0033,n_001232,133772016
n_0033,a_001280,332347840
n_0033,a_001281,306619028
n_0033,n_001154,110994184
n_00333,n_00450,4534887
n_00333,n_00357,1047837
n_00333,n_00571,16302174
n_00333,n_00797,48413169
n_00333,n_00433,2274762
n_00333,n_00599,8919960
n_00333,p_00672,110696187
n_00340,n_00408,6036968
n_00340,a_00756,14519616
n_00340,n_00411,6003179
n_00340,n_00355,13161620
n_00340,n_00729,15020015
n_00340,n_00425,899431
n_00340,n_001202,54884599
n_00340,n_00276,1425574
n_00341,p_001261,240902634
n_00341,n_001026,78114225
n_00341,n_00479,119187
n_00341,p_00934,712006
n_00341,n_00746,992446
n_00341,a_001272,169174651
n_00343,n_00356,12104872
n_00343,n_00310,8721349
n_00345,n_00268,282091007
n_00345,n_00797,822574041
n_00346,n_00208,90576
n_00346,p_00426,1069152
n_00346,p_00792,8517696
n_00348,p_00792,301572480
n_00351,n_00507,1062544
n_00351,n_00492,1662080
n_00351,n_00592,11336647
n_00351,n_00439,1050672
n_00351,n_00489,1681743
n_00351,n_00797,20860959
n_00352,p_001274,1853901282
n_00352,p_001233,1014066
n_00352,p_001142,4256292
n_00352,n_00987,4680402
n_00352,p_001226,5943870
n_00352,p_001279,249547590
n_00352,p_001109,10412850
n_00352,p_001267,47221800
n_00352,p_001275,23170332
n_00352,n_001056,326628
n_00353,n_00497,789409478
n_00354,n_00238,1453488
n_00354,n_00402,288958848
n_00354,n_00301,24050472
n_00355,n_001043,4841455700
n_00357,n_00571,23042678
n_00357,n_00436,10769233
n_00357,n_00333,1047837
n_00358,n_00155,69832
n_00358,p_00673,1595816
n_00362,a_001129,52829466
n_00362,a_00998,5453052
n_00362,a_00954,1464960
n_00365,n_00476,5961520
n_00365,n_00318,863440
n_00365,p_00482,2019280
n_00365,p_00467,548270640
n_00365,n_00388,798080
n_00365,p_00456,62319040
n_00367,n_00793,1961304
n_00367,a_001224,4793352
n_00367,n_001210,19543176
n_00367,a_001280,197186880
n_00369,a_001280,787590320
n_00369,n_00392,12829310
n_00369,n_00676,41111643
n_0037,a_00756,2986944
n_0037,n_00973,337147001
n_0037,n_001077,214969936
n_0037,n_001235,362907076
n_00371,p_00705,12911075
n_00371,n_00287,15207350
n_00379,n_00596,54762466
n_00379,a_00756,44524416
n_00379,n_00720,161336866
n_00379,n_00455,68089200
n_00379,n_00973,5025629314
n_00381,p_00160,372642
n_00381,p_001275,19711254
n_00381,p_001276,11566980
n_00381,n_00159,0
n_00381,p_00158,2718348
n_00381,p_00667,1157775
n_00382,n_00970,22029840
n_00382,n_001209,402765237
